Music,Slow songs or fast songs,Dance,Folk,Country,Classical music,Musical,Pop,Rock,Metal or Hardrock,Punk,"Hiphop, Rap","Reggae, Ska","Swing, Jazz",Rock n roll,Alternative,Latino,"Techno, Trance",Opera,Movies,Horror,Thriller,Comedy,Romantic,Sci-fi,War,Fantasy/Fairy tales,Animated,Documentary,Western,Action,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Flying,Storm,Darkness,Heights,Spiders,Snakes,Rats,Ageing,Dangerous dogs,Fear of public speaking,Smoking,Alcohol,Healthy eating,Daily events,Prioritising workload,Writing notes,Workaholism,Thinking ahead,Final judgement,Reliability,Keeping promises,Loss of interest,Friends versus money,Funniness,Fake,Criminal damage,Decision making,Elections,Self-criticism,Judgment calls,Hypochondria,Empathy,Eating to survive,Giving,Compassion to animals,Borrowed stuff,Loneliness,Cheating in school,Health,Changing the past,God,Dreams,Charity,Number of friends,Punctuality,Lying,Waiting,New environment,Mood swings,Appearence and gestures,Socializing,Achievements,Responding to a serious letter,Children,Assertiveness,Getting angry,Knowing the right people,Public speaking,Unpopularity,Life struggles,Happiness in life,Energy levels,Small - big dogs,Personality,Finding lost valuables,Getting up,Interests or hobbies,Parents' advice,Questionnaires or polls,Internet usage,Finances,Shopping centres,Branded clothing,Entertainment spending,Spending on looks,Spending on gadgets,Spending on healthy eating,Age,Height,Weight,Number of siblings,Gender,Left - right handed,Education,Only child,Village - town,House - block of flats,BMI
5.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,5.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,5.0,4.0,1.0,3.0,1.0,5.0,2.0,4.0,1.0,5.0,3.0,2.0,4.0,1.0,4.0,5.0,5.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0,1.0,1.0,2.0,1.0,5.0,3.0,5.0,3.0,1.0,4.0,1.0,0.0,2.0,4.0,4.0,2.0,5.0,4.0,1.0,4.0,5.0,1.0,2.0,5.0,4.0,5.0,4.0,1.0,4.0,5.0,3.0,4.0,3.0,1.0,5.0,4.0,5.0,5.0,2.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,5.0,1.0,5.0,4.0,3.0,1.0,2.0,2.0,2.0,15.0,170.0,51.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,17.647058823529413
5.0,3.0,2.0,4.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,4.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,3.0,4.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,1.0,3.0,1.0,5.0,4.0,1.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,5.0,3.0,4.0,4.0,1.0,4.0,3.0,4.0,5.0,5.0,2.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,0.0,0.0,2.0,3.0,4.0,4.0,1.0,2.0,1.0,5.0,3.0,4.0,2.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,1.0,2.0,20.0,170.0,50.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,17.301038062283737
5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,1.0,5.0,5.0,5.0,2.0,1.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,5.0,4.0,3.0,5.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,3.0,5.0,3.0,1.0,3.0,1.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,16.0,170.0,59.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,20.41522491349481
5.0,3.0,2.0,1.0,3.0,5.0,1.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,1.0,1.0,3.0,4.0,3.0,5.0,5.0,2.0,4.0,5.0,3.0,3.0,5.0,2.0,4.0,5.0,2.0,1.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,2.0,4.0,1.0,3.0,1.0,4.0,4.0,2.0,3.0,2.0,5.0,4.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,3.0,3.0,4.0,2.0,5.0,4.0,1.0,1.0,5.0,4.0,4.0,4.0,1.0,5.0,2.0,2.0,5.0,5.0,3.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,5.0,3.0,2.0,5.0,3.0,5.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,0.0,4.0,3.0,3.0,3.0,1.0,4.0,4.0,18.0,185.0,62.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,18.115412710007305
5.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,5.0,2.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,2.0,2.0,1.0,5.0,3.0,4.0,1.0,2.0,5.0,5.0,4.0,1.0,3.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,4.0,5.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,4.0,5.0,4.0,5.0,1.0,5.0,4.0,2.0,1.0,3.0,5.0,3.0,4.0,1.0,3.0,1.0,2.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,2.0,3.0,1.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,2.0,0.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,21.0,185.0,90.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,26.296566837107378
5.0,3.0,2.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,2.0,5.0,1.0,2.0,5.0,5.0,1.0,3.0,5.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,4.0,5.0,3.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,5.0,2.0,5.0,5.0,5.0,4.0,3.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,5.0,2.0,1.0,2.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,0.0,1.0,5.0,5.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0,1.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,168.0,50.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,17.715419501133788
5.0,4.0,5.0,3.0,2.0,3.0,3.0,5.0,4.0,1.0,2.0,5.0,3.0,4.0,4.0,1.0,2.0,3.0,2.0,5.0,3.0,3.0,5.0,5.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,3.0,1.0,4.0,3.0,5.0,5.0,5.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,2.0,1.0,1.0,3.0,3.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,1.0,4.0,2.0,1.0,3.0,5.0,4.0,2.0,4.0,2.0,5.0,4.0,3.0,3.0,2.0,1.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,0.0,2.0,4.0,3.0,3.0,1.0,4.0,2.0,19.0,168.0,53.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,18.778344671201815
5.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,4.0,3.0,2.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,2.0,2.0,3.0,5.0,5.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,5.0,5.0,2.0,2.0,2.0,5.0,2.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,1.0,5.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,0.0,1.0,4.0,1.0,4.0,3.0,4.0,2.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,19.0,175.0,52.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,16.979591836734695
3.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,5.0,5.0,4.0,4.0,3.0,1.0,1.0,5.0,5.0,2.0,1.0,3.0,3.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,2.0,4.0,5.0,1.0,3.0,1.0,5.0,3.0,1.0,3.0,1.0,3.0,1.0,5.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,1.0,1.0,5.0,4.0,5.0,1.0,3.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,5.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,5.0,3.0,2.0,0.0,1.0,3.0,5.0,5.0,1.0,1.0,5.0,19.0,170.0,65.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,22.491349480968857
5.0,4.0,4.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,5.0,4.0,1.0,1.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,4.0,1.0,3.0,5.0,5.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,5.0,3.0,5.0,1.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,4.0,4.0,5.0,4.0,18.0,182.0,78.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,23.547880690737834
5.0,4.0,4.0,2.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,5.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,5.0,4.0,2.0,4.0,3.0,3.0,1.0,4.0,5.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,5.0,2.0,1.0,2.0,4.0,4.0,1.0,5.0,1.0,5.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,5.0,3.0,5.0,4.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,5.0,1.0,3.0,5.0,5.0,3.0,5.0,4.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0,5.0,4.0,1.0,4.0,2.0,3.0,5.0,1.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,20.0,168.0,62.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,21.967120181405896
5.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,5.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,5.0,5.0,2.0,5.0,3.0,5.0,5.0,3.0,4.0,5.0,1.0,4.0,3.0,4.0,1.0,1.0,4.0,5.0,5.0,1.0,5.0,5.0,2.0,3.0,3.0,5.0,1.0,1.0,4.0,1.0,5.0,3.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,5.0,4.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,1.0,5.0,1.0,5.0,4.0,3.0,4.0,1.0,5.0,5.0,1.0,5.0,2.0,4.0,5.0,5.0,1.0,5.0,4.0,1.0,4.0,2.0,1.0,5.0,5.0,4.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,5.0,2.0,2.0,1.0,1.0,1.0,5.0,21.0,180.0,66.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,20.37037037037037
1.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,2.0,5.0,4.0,4.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,0.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,19.0,165.0,78.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,28.650137741046834
5.0,3.0,5.0,2.0,1.0,4.0,1.0,5.0,4.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,2.0,2.0,5.0,2.0,5.0,5.0,3.0,5.0,1.0,1.0,5.0,5.0,3.0,2.0,1.0,4.0,4.0,5.0,3.0,5.0,4.0,2.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,4.0,3.0,4.0,5.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,4.0,3.0,4.0,3.0,5.0,1.0,5.0,5.0,1.0,4.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,1.0,5.0,3.0,3.0,3.0,0.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,2.0,3.0,2.0,2.0,0.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,21.0,180.0,72.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,22.22222222222222
5.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,5.0,4.0,3.0,5.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,5.0,5.0,5.0,4.0,2.0,2.0,3.0,5.0,5.0,4.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,0.0,1.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,5.0,4.0,2.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,3.0,2.0,2.0,3.0,5.0,4.0,1.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,18.0,185.0,83.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,24.25127830533236
4.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,1.0,2.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,0.0,1.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,5.0,4.0,4.0,2.0,4.0,5.0,3.0,3.0,5.0,2.0,3.0,4.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,0.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,20.0,165.0,55.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,20.2020202020202
2.0,3.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,5.0,5.0,3.0,5.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,4.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,0.0,1.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,5.0,2.0,2.0,3.0,5.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,19.0,184.0,85.0,5.0,1.0,0.0,3.0,0.0,1.0,0.0,25.10633270321361
5.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,5.0,5.0,3.0,1.0,2.0,4.0,4.0,3.0,1.0,1.0,4.0,5.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,4.0,1.0,2.0,3.0,5.0,3.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,4.0,5.0,2.0,1.0,2.0,3.0,2.0,5.0,5.0,3.0,3.0,4.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,4.0,1.0,5.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,3.0,0.0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,4.0,2.0,4.0,2.0,3.0,5.0,3.0,2.0,4.0,4.0,3.0,3.0,5.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,5.0,3.0,2.0,4.0,22.0,177.0,61.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,19.470777873535702
5.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,2.0,1.0,5.0,4.0,4.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,4.0,2.0,3.0,4.0,5.0,2.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,1.0,0.0,1.0,5.0,1.0,4.0,4.0,4.0,1.0,5.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,5.0,5.0,4.0,1.0,4.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,2.0,0.0,4.0,1.0,4.0,4.0,3.0,3.0,2.0,20.0,180.0,100.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,30.864197530864196
5.0,3.0,5.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,3.0,2.0,5.0,2.0,3.0,5.0,2.0,4.0,5.0,5.0,5.0,2.0,1.0,4.0,2.0,5.0,2.0,2.0,2.0,3.0,5.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,3.0,4.0,2.0,5.0,4.0,4.0,5.0,1.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,1.0,1.0,2.0,3.0,5.0,1.0,5.0,4.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,1.0,5.0,2.0,5.0,4.0,5.0,1.0,5.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,5.0,5.0,4.0,2.0,0.0,2.0,1.0,1.0,5.0,4.0,1.0,4.0,25.0,170.0,72.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,24.913494809688583
2.0,5.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,2.0,4.0,5.0,3.0,5.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,5.0,4.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,1.0,1.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,4.0,5.0,4.0,2.0,4.0,1.0,2.0,4.0,4.0,4.0,5.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,0.0,3.0,5.0,3.0,3.0,5.0,4.0,4.0,21.0,170.0,52.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,17.993079584775085
